LSOA11CD,average_price,airbnb_density,Price_Change,People per Sq Km,Income Score (rate),hotel_density,tourist_attraction_density,AvPTAI2015,Cluster
E01001450,0.01677875859425057,-0.20107420863406097,31.32075471698113,7063.75838926175,0.134,-0.1501929903248339,-0.09186933123590706,16.3938,1
E01001451,-0.027651058213917598,-0.5006651254130966,19.118522930315667,2526.62149080348,0.068,-0.1501929903248339,-0.09186933123590706,8.44367,1
E01001452,-0.43170103930466996,-0.5405717421386188,-5.555555555555555,2106.49960845732,0.061,-0.1501929903248339,-0.09186933123590706,3.50152,1
E01001453,-0.6669177165243834,-0.5725994432136124,9.826589595375722,3554.60385438972,0.032,-0.1501929903248339,-0.09186933123590706,5.34408,1
E01001454,-0.6669177165243834,-0.551161508077269,-7.525451227966344,4471.43964848798,0.063,-0.1501929903248339,-0.09186933123590706,7.6884,1
E01001455,-0.6669177165243834,-0.5385068002594597,13.656387665198238,6308.27383452331,0.068,-0.1501929903248339,-0.09186933123590706,5.50234,1
E01001456,-0.03418485480335407,-0.5418947805122539,32.91139240506329,5125.79797221179,0.052,-0.1501929903248339,-0.09186933123590706,8.25406,1
E01001457,-0.29527536651723607,-0.5423384521078026,36.14615384615384,6362.60836788541,0.091,-0.1501929903248339,-0.09186933123590706,14.2864,1
E01001458,-0.47874437474861264,-0.47272675104371176,-8.181818181818182,11860.0368324125,0.268,-0.1501929903248339,-0.09186933123590706,10.5278,3
E01001459,-0.6669177165243834,-0.5543643125097056,17.452229299363058,8042.47460757156,0.174,-0.1501929903248339,-0.09186933123590706,5.01113,2
E01001460,0.33510532843159613,-0.40618396091994535,-0.3821138211382114,16933.1158238173,0.236,-0.1501929903248339,-0.09186933123590706,17.6689,3
E01001461,-0.6669177165243834,-0.5586790533065366,92.3076923076923,6432.76875216039,0.289,-0.1501929903248339,-0.09186933123590706,5.73127,2
E01001462,-0.4552227070266413,-0.49876842338883765,14.496376811594203,14087.9926672777,0.254,-0.1501929903248339,-0.09186933123590706,8.25871,3
E01001463,-0.4552227070266413,-0.46206909225427684,0.1184834123222748,6355.99694423224,0.176,-0.1501929903248339,-0.09186933123590706,5.47216,2
E01001464,-0.06476302284191683,-0.5329510470557676,3.329506314580941,6762.51859196827,0.276,-0.1501929903248339,-0.09186933123590706,4.29331,2
E01001465,-0.3130472932405033,-0.32709893740049706,20.12987012987013,7082.78580814718,0.151,-0.1501929903248339,-0.09186933123590706,6.53176,2
E01001466,-0.061234772683621125,-0.28612729315481467,16.52542372881356,19291.4979757085,0.203,-0.1501929903248339,-0.09186933123590706,9.78184,3
E01001467,-0.5399007108257381,-0.4205686089493352,18.13186813186813,18017.0777988615,0.185,-0.1501929903248339,-0.09186933123590706,8.5854,3
E01001468,-0.102397691197071,-0.5623336764108848,-4.999841666402777,1686.43959688736,0.136,-0.1501929903248339,-0.09186933123590706,4.64574,2
E01001469,2.908375777215262,-0.5009641451460044,21.818181818181817,7472.2345624167,0.139,-0.1501929903248339,-0.09186933123590706,8.29827,1
E01001470,0.1304668192504454,-0.5640669912280449,26.91652470187393,853.105557313087,0.078,-0.1501929903248339,-0.09186933123590706,2.17007,1
E01001471,3.5810954740636425,-0.4948174001787254,8.754208754208754,5145.20547945205,0.11,-0.1501929903248339,-0.09186933123590706,4.387,1
E01001472,-0.3176209508531089,-0.47624542256628133,6.329113924050633,7040.28719585162,0.1,-0.1501929903248339,-0.09186933123590706,10.9356,1
E01001473,-0.4034750380383043,-0.5533109287083474,47.02702702702703,1774.27011630667,0.122,-0.1501929903248339,-0.09186933123590706,3.26282,1
E01001474,-0.2882188662006447,-0.5514725607873174,-13.829787234042554,4937.79160186625,0.077,-0.1501929903248339,-0.09186933123590706,7.25554,1
E01001475,0.9843033575580055,-0.5605253477063817,29.00763358778626,5017.77251184834,0.055,-0.1501929903248339,-0.09186933123590706,5.90111,1
E01001476,-0.4552227070266413,-0.532333808167823,10.77922077922078,9125.49407114625,0.205,-0.1501929903248339,-0.09186933123590706,7.52983,2
E01001477,-0.4434618731656556,-0.5654470979607515,-0.6711409395973155,2910.24881516588,0.221,-0.1501929903248339,-0.09186933123590706,2.05333,2
E01001478,-0.45051837348224705,-0.5081295457166614,17.683109919571045,4918.23899371069,0.145,-0.1501929903248339,-0.09186933123590706,3.89408,2
E01001479,-0.38465770386072723,-0.5395799556008338,14.496376811594203,7849.55028618152,0.219,-0.1501929903248339,-0.09186933123590706,6.5805,2
E01001480,0.010506313868391497,-0.5116654044289776,32.87858117326057,8311.35902636917,0.193,-0.1501929903248339,-0.09186933123590706,4.34252,2
E01001481,-0.2811623658840533,-0.40743779694931137,9.740259740259742,10314.318975553,0.185,-0.1501929903248339,-0.09186933123590706,3.89618,2
E01001482,-0.4128837051270929,-0.43233599759220503,14.906832298136646,11184.1359773371,0.243,-0.1501929903248339,-0.09186933123590706,4.53853,3
E01001483,-0.6669177165243834,-0.5690707949387275,14.496376811594203,2404.79170391561,0.345,-0.1501929903248339,-0.09186933123590706,1.3126,2
E01001484,0.2739489923544706,-0.5358221427021156,19.806094182825483,4189.43533697632,0.149,0.0999467837465541,-0.09186933123590706,4.78858,2
E01001485,-0.6669177165243834,-0.5410606681038647,24.397590361445783,16164.8177496038,0.231,-0.1501929903248339,-0.09186933123590706,20.3416,3
E01001486,-0.5046182092427811,-0.5041144879709955,10.241820768136558,12558.1395348837,0.294,-0.1501929903248339,-0.09186933123590706,5.79745,3
E01001487,-0.6669177165243834,-0.5725994432136124,14.347826086956522,16277.9922779923,0.226,-0.1501929903248339,-0.09186933123590706,11.7077,3
E01001488,-0.15061711002711226,-0.41921099942653667,9.210526315789473,15749.0494296578,0.21,-0.1501929903248339,-0.09186933123590706,10.0051,3
E01001489,0.14034591969367335,-0.4385624907155531,14.499999999999998,11823.7934904602,0.188,-0.1501929903248339,-0.09186933123590706,7.01077,2
E01001491,-0.29433449980835724,-0.35427292147071054,27.27272727272727,14406.2078272605,0.215,-0.1501929903248339,-0.09186933123590706,17.5329,3
E01001492,0.6502956759060123,-0.5458257724636801,5.091383812010443,14071.661237785,0.212,-0.1501929903248339,-0.09186933123590706,8.64801,3
E01001493,0.03559609277182765,-0.46805270823892553,41.69278996865204,8024.90339201374,0.178,-0.1501929903248339,-0.09186933123590706,3.66313,2
E01001494,0.0140345640266872,-0.4732664434671613,11.954459203036052,9192.35511713934,0.116,-0.1501929903248339,-0.09186933123590706,3.24991,2
E01001495,0.005801980323997227,-0.44225416030975256,4.89060489060489,12180.4023361454,0.079,-0.1501929903248339,-0.09186933123590706,8.26542,1
E01001496,-0.07887602347509964,-0.5412796149661647,10.181818181818182,6495.98777225831,0.101,-0.1501929903248339,-0.09186933123590706,2.86578,1
E01001497,-0.35760778598046017,-0.49382588286106843,36.14457831325301,7381.88976377953,0.177,-0.1501929903248339,-0.09186933123590706,2.7382,2
E01001498,-0.23568714162157522,-0.17261624087501418,40.28776978417266,10640.0839454355,0.12,-0.1501929903248339,-0.09186933123590706,11.0077,1
E01001499,-0.2999797000616304,-0.45568687325645363,14.035087719298245,7658.34932821497,0.171,-0.1501929903248339,-0.09186933123590706,5.506,2
E01001500,-0.03732107716628354,-0.39087322092558957,8.571428571428571,7105.96616206589,0.12,-0.1501929903248339,-0.09186933123590706,6.56153,2
E01001501,-0.2988036166755318,-0.39984094117294644,15.771812080536913,7376.40079103494,0.166,-0.1501929903248339,-0.09186933123590706,12.5109,2
E01001502,-0.2982155749824825,-0.42800260384133515,14.496376811594203,6807.98004987531,0.202,-0.1501929903248339,-0.09186933123590706,6.39368,2
E01001503,-0.6669177165243834,-0.5260696604918859,30.881617647058825,11537.558685446,0.204,-0.1501929903248339,-0.09186933123590706,7.15,2
E01001504,-0.22000602980692774,-0.5274311461541682,14.496376811594203,8528.92561983471,0.185,-0.1501929903248339,-0.09186933123590706,6.6924,2
E01001505,-0.5022660424705839,-0.5517555758061911,23.79562043795621,8632.39074550128,0.232,-0.1501929903248339,-0.09186933123590706,13.4337,2
E01001506,-0.4552227070266413,-0.5705232788440608,14.496376811594203,808.755523584421,0.265,-0.1501929903248339,-0.09186933123590706,3.20376,2
E01001507,-0.3493752022777702,-0.3774439098484493,-7.272727272727272,7905.93505039194,0.257,-0.1501929903248339,-0.09186933123590706,13.134,3
E01001508,-0.27175369879526473,-0.45493722446224355,-41.04105251096365,11214.4578313253,0.224,-0.1501929903248339,-0.09186933123590706,10.6091,3
E01001509,-0.2921391441543066,-0.2441087658160681,113.33333333333331,12928.6694101509,0.217,-0.1501929903248339,-0.09186933123590706,8.03187,2
E01001510,-0.09220496851754999,-0.3848959689683843,14.496376811594203,3889.62765957447,0.307,-0.1501929903248339,-0.09186933123590706,6.11118,2
E01001511,-0.23882336398450482,-0.4576775717845199,12.38095238095238,4629.43901183736,0.13,-0.1501929903248339,-0.09186933123590706,9.96331,2
E01001512,0.24258676872517543,-0.4464013488971921,30.0,11900.2624671916,0.121,-0.1501929903248339,-0.09186933123590706,14.4902,1
E01001513,-0.6669177165243834,-0.5683440001932193,7.328244274809161,2043.78025678804,0.231,-0.1501929903248339,-0.09186933123590706,7.43327,2
E01001514,0.008154147096194362,-0.2763046376540882,10.416666666666668,13845.0292397661,0.15,-0.1501929903248339,-0.09186933123590706,5.78446,2
E01001515,-0.2558765730829341,-0.2940162581819779,87.63326226012794,15289.5752895753,0.25,-0.1501929903248339,-0.09186933123590706,8.15854,3
E01001516,-0.3053560812552238,-0.4854888898923319,14.496376811594203,5824.44376714416,0.187,-0.1501929903248339,-0.09186933123590706,3.86339,2
E01001517,-0.18707569499616786,-0.5280748175604488,48.55072463768116,11096.4187327824,0.334,-0.1501929903248339,-0.09186933123590706,5.99545,3
E01001518,-0.08828469056388819,-0.5436374829385774,36.11111111111111,3305.88867012708,0.148,-0.1501929903248339,-0.09186933123590706,8.49619,2
E01001519,-0.23098280807718094,-0.3300565817733812,0.0675675675675675,9086.52482269504,0.122,0.3211351365321243,-0.09186933123590706,16.7571,2
E01001520,-0.13532802600783086,-0.4569990773974948,-6.639004149377594,5039.70504821327,0.118,-0.1501929903248339,-0.09186933123590706,11.8367,2
E01001521,-0.4293488725324728,-0.5136530420301876,31.643192488262912,4190.0826446281,0.061,-0.1501929903248339,-0.09186933123590706,11.2338,1
E01001522,-0.34702303550557306,-0.49358726362104494,-8.292682926829269,9995.12432959532,0.12,-0.1501929903248339,-0.09186933123590706,3.44205,2
E01001523,-0.4552227070266413,-0.5569811153241512,-13.708086785009865,3459.46984248943,0.065,-0.1501929903248339,-0.09186933123590706,2.54461,1
E01001524,-0.33291003487239024,-0.5410329157202522,19.305019305019304,6354.81366459627,0.151,-0.1501929903248339,-0.09186933123590706,8.07689,2
E01001525,0.09603965103919643,-0.3152998802897276,-2.336448598130841,8655.56978233035,0.107,-0.1501929903248339,-0.09186933123590706,8.66593,2
E01001526,-0.46698354088762695,-0.5301270620118405,87.42442563482467,5784.65869106263,0.056,-0.1501929903248339,-0.09186933123590706,3.27332,1
E01001527,-0.31550400075813145,-0.43665798937468175,39.30232558139535,4351.80477885104,0.096,-0.1501929903248339,-0.09186933123590706,8.82121,1
E01001528,-0.5054022648335134,-0.4522974875950242,-11.11111111111111,7166.82646212848,0.229,0.2589221918698564,-0.09186933123590706,17.6354,3
E01001529,-0.3940663709495158,-0.47614799389475443,18.939393939393938,10468.4684684685,0.223,-0.1501929903248339,-0.09186933123590706,23.4961,3
E01001530,-0.11180635828585954,-0.47453821715156325,0.4784688995215311,8628.95493767977,0.128,-0.1501929903248339,-0.09186933123590706,16.4096,2
E01001531,-0.1635540272741965,-0.5205717162875184,15.0,6697.36842105263,0.047,0.20367212967419052,-0.09186933123590706,5.2557,1
E01001532,-0.26516763183311276,-0.5030358669945766,11.675675675675675,5878.07412538968,0.056,-0.1501929903248339,-0.09186933123590706,6.98344,1
E01001533,-0.2137335850810688,-0.5108993087587098,24.730520480443484,4302.29007633588,0.054,-0.1501929903248339,-0.09186933123590706,5.02745,1
E01001534,-0.24117553075670195,-0.47273620752526907,36.38211382113821,4313.33663857214,0.061,-0.1501929903248339,-0.09186933123590706,15.5492,1
E01001535,-0.12121502537464808,-0.5320471013329612,13.9784229390681,3561.78343949045,0.083,-0.1501929903248339,-0.09186933123590706,12.4735,1
E01001536,0.14975458678246187,-0.4608542113000603,19.047619047619047,4454.1887837526,0.116,-0.1501929903248339,-0.09186933123590706,16.2406,1
E01001537,-0.20118869562935066,-0.5070287829229767,-10.714285714285714,9078.94736842105,0.095,-0.1501929903248339,-0.09186933123590706,3.08794,2
E01001538,0.5420960043849441,-0.5411978381392638,15.151515151515152,6223.00745975658,0.063,-0.1501929903248339,-0.09186933123590706,2.47806,1
E01001539,-0.6669177165243834,-0.5175870147922125,12.087912087912088,7267.33576642336,0.102,-0.1501929903248339,-0.09186933123590706,3.62389,1
E01001540,-0.18237136145177357,-0.5109052531008104,14.374034003091191,7098.14528593509,0.107,0.1645154825994367,-0.09186933123590706,10.0645,1
E01001541,0.023051203320109508,-0.48184211494023155,21.11111111111111,8529.73568281938,0.063,-0.1501929903248339,-0.09186933123590706,7.14989,1
E01001542,-0.23411903044011056,-0.5506478695560646,11.846153846153848,8871.40531741725,0.139,-0.1501929903248339,-0.09186933123590706,6.09526,2
E01001543,-0.6669177165243834,-0.5532367150808611,2.4663677130044843,7741.47044690053,0.067,-0.1501929903248339,-0.09186933123590706,3.31608,1
E01001544,-0.40817937158269857,-0.5058025567207023,-1.7167381974248928,5375.98944591029,0.068,-0.1501929903248339,-0.09186933123590706,13.137,1
E01001545,-0.6669177165243834,-0.5607536057369511,69.11,5627.35439003188,0.31,-0.1501929903248339,-0.09186933123590706,3.99603,2
E01001546,0.45741800058584714,-0.5390483402817652,76.69902912621359,8013.41156747695,0.189,-0.1501929903248339,-0.09186933123590706,4.36887,2
E01001547,0.662056509766998,-0.540631812642292,37.142857142857146,8825.89465219139,0.194,-0.1501929903248339,-0.09186933123590706,7.18474,2
E01001548,-0.5116747095593724,-0.5453796168522667,5.442622950819672,6783.45011678345,0.227,-0.1501929903248339,-0.09186933123590706,5.88398,2
E01001549,0.12341031893385399,-0.5473517122304289,14.473684210526317,6645.86583463339,0.3,-0.1501929903248339,-0.09186933123590706,4.96912,2
E01001550,-0.6669177165243834,-0.5725994432136124,19.45945945945946,8088.23529411765,0.248,-0.1501929903248339,-0.09186933123590706,4.12527,2
E01001551,-0.6669177165243834,-0.5593536069720768,15.30398322851153,5662.9653821032,0.233,-0.1501929903248339,-0.09186933123590706,3.8337,2
E01001552,-0.1855075838147032,-0.4720729809164665,25.333333333333336,7026.73796791444,0.144,-0.1501929903248339,-0.09186933123590706,7.18376,2
E01001553,0.22690565691052794,-0.5306626880244679,11.572327044025158,8743.1421446384,0.231,-0.1501929903248339,-0.09186933123590706,6.27548,2
E01001554,-0.18001919467957644,-0.5040640907753597,14.496376811594203,15786.4238410596,0.287,-0.1501929903248339,-0.09186933123590706,14.8202,3
E01001555,0.07950320585284075,-0.3163761625283891,-1.36986301369863,17355.2537526805,0.205,-0.1501929903248339,-0.09186933123590706,16.8233,3
E01001556,-0.1447366930966194,-0.45814845011276734,18.13186813186813,7645.16129032258,0.129,-0.1501929903248339,-0.09186933123590706,5.51978,2
E01001557,0.30687932716523053,-0.5405873782447213,14.496376811594203,14529.9145299145,0.204,-0.1501929903248339,-0.09186933123590706,4.19238,3
E01001558,0.04814098222354566,-0.4103889126632702,10.0,12385.752688172,0.232,-0.1501929903248339,-0.09186933123590706,19.9923,3
E01001559,-0.1494410266410137,-0.5638198170007286,45.39306846999155,2545.55314533623,0.236,-0.1501929903248339,-0.09186933123590706,4.19771,2
E01001560,-0.6669177165243834,-0.5425020161309554,14.496376811594203,6415.59424678274,0.2,-0.1501929903248339,-0.09186933123590706,8.10062,2
E01001562,0.1304668192504454,-0.5150125499418522,38.36858006042296,16049.1228070175,0.294,-0.1501929903248339,-0.09186933123590706,6.18583,3
E01001563,0.9560773562916399,-0.49078491622423404,40.67278287461774,8710.17471736896,0.118,-0.1501929903248339,-0.09186933123590706,7.85202,1
E01001564,0.7067476784387435,-0.5014726787335276,21.323529411764707,7228.70730652832,0.071,-0.1501929903248339,-0.09186933123590706,8.09673,1
E01001565,-0.2207900853976602,-0.39097730580038603,123.09552599758162,8121.91842223218,0.119,-0.1501929903248339,-0.09186933123590706,6.13872,1
E01001566,-0.3705447032275444,-0.49068597251062046,102.32911392405065,8081.57099697885,0.088,-0.1501929903248339,-0.09186933123590706,10.6742,1
E01001567,0.9866555243302026,-0.5467160916525884,15.664556962025316,5066.15037108745,0.035,-0.1501929903248339,-0.09186933123590706,7.63737,1
E01001568,-0.40817937158269857,-0.5590170763967711,20.243902439024392,1629.92651970608,0.046,-0.1501929903248339,-0.09186933123590706,4.31206,1
E01001569,-0.06162680047898736,-0.5044191817942598,59.78666666666667,6756.11413043478,0.074,-0.1501929903248339,-0.09186933123590706,9.19083,1
E01001570,0.3292249115011033,-0.5231776592175692,6.0,4766.35514018692,0.124,-0.1501929903248339,-0.09186933123590706,4.11679,2
E01001571,-0.4128837051270929,-0.4106385680617908,12.987012987012983,12093.1802835922,0.104,-0.1501929903248339,-0.09186933123590706,7.74002,1
E01001572,-0.17178661097688647,-0.161062781028451,15.641711229946525,11478.622327791,0.103,-0.1501929903248339,-0.09186933123590706,12.9467,1
E01001573,-0.13936031190302597,-0.30936737105068457,25.59726962457337,11085.3835021708,0.096,-0.1501929903248339,-0.09186933123590706,8.06914,1
E01001574,-0.19178002854056211,-0.5484865776633688,-27.41935483870968,2062.07102357505,0.244,-0.1501929903248339,-0.09186933123590706,4.48118,2
